"Guid","ACV__c","ApprovalStatus__c","BillingOrganization__c","BillingTitle__c","CurrencyIsoCode","Custom_Contract_Status__c","Customer_Quote_1__c","Customer_Quote_2__c","EditLinesFieldSetName__c","Governing_Law__c","Group_Line_Items__c","Liability_Cap__c","Lines_to_Approve__c","Price_Book_Override__c","Print_Discounts__c","Print_Line_Item_Prices__c","Print_List_Prices__c","Print_Notes__c","Print_Signature_Block__c","Print_Terms_and_Conditions__c","Product_Detail__c","Region__c","Renewal_Uplift__c","Renewal__c","Requires_Approval_from__c","SBQQ__BillingCity__c","SBQQ__BillingCountry__c","SBQQ__BillingFrequency__c","SBQQ__BillingName__c","SBQQ__BillingPostalCode__c","SBQQ__BillingState__c","SBQQ__BillingStreet__c","SBQQ__ChangeVersion__c","SBQQ__ConsumptionRateOverride__c","SBQQ__ContractingMethod__c","SBQQ__CustomerDiscount__c","SBQQ__DefaultTemplate__c","SBQQ__DeliveryMethod__c","SBQQ__DistributorDiscount__c","SBQQ__DocumentStatus__c","SBQQ__EmailTemplateId__c","SBQQ__EndDate__c","SBQQ__ExpirationDate__c","SBQQ__FirstSegmentTermEndDate__c","SBQQ__GenerateContractedPrice__c","SBQQ__Introduction__c","SBQQ__Key__c","SBQQ__LineItemsGrouped__c","SBQQ__LineItemsPrinted__c","SBQQ__MarkupRate__c","SBQQ__Notes__c","SBQQ__OrderByQuoteLineGroup__c","SBQQ__OrderBy__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__OriginalQuote__c","SBQQ__PaperSize__c","SBQQ__PartnerDiscount__c","SBQQ__PaymentTerms__c","SBQQ__PreviousChangeQuote__c","SBQQ__PriceBook__c","SBQQ__PricebookId__c","SBQQ__Primary__c","SBQQ__QuoteLanguage__c","SBQQ__QuoteProcessId__c","SBQQ__QuoteTemplateId__c","SBQQ__RenewalTerm__c","SBQQ__RenewalUpliftRate__c","SBQQ__ShippingCity__c","SBQQ__ShippingCountry__c","SBQQ__ShippingName__c","SBQQ__ShippingPostalCode__c","SBQQ__ShippingState__c","SBQQ__ShippingStreet__c","SBQQ__Source__c","SBQQ__StartDate__c","SBQQ__Status__c","SBQQ__SubscriptionTerm__c","SBQQ__TargetCustomerAmount__c","SBQQ__Type__c","SBQQ__Unopened__c","SBQQ__WatermarkShown__c","ShippingOrganization__c","ShippingTitle__c","Slide_Image__c","SubmittedDate__c","Use_Case_1__c","Use_Case_2__c","Use_Case_3__c","Use_Custom_Terms__c"
c23f789a-737b-49ab-a1a1-0388ce6995ac,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Paris,France,"#N/A",Saint Cyr Securité,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-15,"#N/A","#N/A","Greetings Franck Forrestier,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Frédéric Hervo

fhervo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Paris,France,Saint Cyr Securité,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",2022-02-08,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c2702641-de4b-4f9f-84e8-0692132c9d45,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2025-04-18,2022-02-21,"#N/A","#N/A","Greetings CAB ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Erwan Kerebel

ekerebel@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",36.0,3.0,"#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",2022-04-19,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c288579b-5326-4035-aede-552992737f5f,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-15,"#N/A","#N/A","Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Alessandro Lostumbo

alostumbo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A","#N/A","#N/A",true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-16,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c2bd20c7-78b9-428c-8b68-5d75b0176137,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Partner,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",San Francisco,United States,"#N/A",Presidio Technologies,94105,CA,50 Fremont Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-06-18,2021-09-05,"#N/A","#N/A","Greetings Presidio Technologies ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

KayLeigh Dent

kdent@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",true,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,San Francisco,United States,Presidio Technologies,94105,CA,50 Fremont Street,"#N/A",2021-09-19,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c2c1231a-ebcf-49ca-95e0-dcc3b4216b6c,"#N/A",Approved,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,3x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Anchorge,US,"#N/A","Winterfell, Inc.",99504,AK,600 W 4th Ave,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-20,"#N/A","#N/A","Greetings Jon Snow,


Enclosed is the proposal I promised you.  Thanks for watching my demo

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Bryan Bradley

bryan.bradley@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 90,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Anchorage,US,"Winterfell, Inc.",99504,AK,600 W 4th Ave,"#N/A",2022-02-17,Approved,12.0,"#N/A",Quote,false,false,"#N/A","#N/A","#N/A",2022-02-13,"#N/A","#N/A","#N/A",false
c3561c4f-8de7-446d-9826-40c24003fb52,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",University Hospital,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-12-18,2021-12-10,"#N/A","#N/A","Greetings University Hospital ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Michael Flanagan

michael.flanagan@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 60,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,3.0,"#N/A","#N/A",University Hospital,"#N/A","#N/A","#N/A","#N/A",2022-03-19,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c3efe640-1e49-4bbc-9b20-501b8bf30be0,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-29,"#N/A","#N/A","Greetings Ron Abelin,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Martin Manager

steelbrick_demo@salesforce.com","#N/A",true,true,"#N/A","#N/A",true,"#N/A","#N/A",true,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,"#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",2022-02-17,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c4090c7c-df48-4cc3-8056-bba1c181a14f,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Amendment,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",Palo Alto,United States,"#N/A",Delarosa Distribution,94301,CA,300 University Avenue,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-09-18,2021-08-30,"#N/A","#N/A","Greetings Delarosa Distribution ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Ian Dunckel

idunckel@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 90,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",12.0,"#N/A",Palo Alto,United States,Delarosa Distribution,94301,CA,300 University Avenue,"#N/A",2021-11-17,Draft,"#N/A","#N/A",Amendment,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c428e89e-cb46-4604-a700-2f9936c390e4,"#N/A",Pending,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",Chicago,United States,"#N/A",Parky's Red Devils,60610,IL,20 West Kinzie Street,"#N/A",false,By Subscription End Date,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-01,"#N/A","#N/A","Greetings Eric Cantona,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Michael Parkinson

mparkinson@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 90,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Chicago,United States,Parky's Red Devils,60610,IL,20 West Kinzie Street,"#N/A",2021-12-18,Approved,12.0,"#N/A",Quote,false,false,"#N/A","#N/A","#N/A",2021-11-24,"#N/A","#N/A","#N/A",false
c430c1c1-5d0b-4b24-9cbe-0a9e4c5fe2ac,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A",3.0,"Auto Renewal, 60 Day Notice","#N/A",Highland Park,United States,"#N/A",BlueSky Corp,60035,IL,1770 First Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-12-19,"#N/A","#N/A","Greetings Troy Deeney,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Greg Fiorindo

greg.fiorindo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,Highland Park,United States,BlueSky Corp,60035,IL,1770 First Street,"#N/A",2021-12-18,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c43408a8-eed0-4e87-a208-12885627074f,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2028-04-18,2022-02-21,"#N/A","#N/A","Greetings CAB ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Erwan Kerebel

ekerebel@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A",36.0,3.0,"#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",2025-04-19,Draft,"#N/A","#N/A",Renewal,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c437ccf6-c474-46e9-9cfd-ae81a433165c,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Birmingham,United Kingdom,"#N/A",The North Face Company,B321HB,"#N/A",33 Beverley Hills Boulevard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-13,"#N/A","#N/A","Greetings Andy McNab,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Tom @Atomic

tom.davis@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,London,United Kingdom,The North Face Company,B321HB,"#N/A",101 Oxford Street,"#N/A",2022-02-06,Draft,12.0,"#N/A",Quote,true,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c498b116-6757-4f29-83fb-126b58094322,"#N/A","#N/A","#N/A","#N/A",EUR,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Paris,France,"#N/A",Saint Cyr Securité,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-17,"#N/A","#N/A","Greetings Franck Forrestier,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Frédéric Hervo

fhervo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A",Paris,France,Saint Cyr Securité,75007,"#N/A",3 Avenue Octave Gréard,"#N/A",2022-02-19,Draft,36.0,"#N/A",Quote,true,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c4a87fff-fa74-46bf-a6f3-d28ca385a6ba,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",Birmingham,United Kingdom,"#N/A",The North Face Company,B321HB,"#N/A",33 Beverley Hills Boulevard,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-05,"#N/A","#N/A","Greetings Andy McNab,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Tom @Atomic

tom.davis@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,London,United Kingdom,The North Face Company,B321HB,"#N/A",101 Oxford Street,"#N/A",2021-12-29,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c511fcd1-b56f-40f2-b955-2c1fbf8b7ea7,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Partner,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A",San Francisco,United States,"#N/A",New Era,94105,CA,50 Fremont Street,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-02-16,"#N/A","#N/A","Greetings Bruce Wayne,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Michael Lim

michael.lim@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,San Francisco,United States,New Era,94105,CA,50 Fremont Street,"#N/A",2022-02-17,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
c513cb50-dacf-4cd7-9c06-1c90065f398e,"#N/A",Pending,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-25,"#N/A","#N/A","Greetings Luis Perez,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Ana Serrano Corces

ana.serrano@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-18,In Review,"#N/A","#N/A",Quote,false,true,"#N/A","#N/A","#N/A",2022-01-18,"#N/A","#N/A","#N/A",false
c5a4ccf9-c490-4ba7-98f9-c45447bca1f2,"#N/A",Approved,"#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Standard,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,"#N/A","#N/A","Auto Renewal, 60 Day Notice","#N/A",Highland Park,United States,"#N/A",Kramerica,60035,Illinois,123 Main St,"#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2021-09-06,"#N/A","#N/A","Greetings Cosmo Kramer,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Greg Fiorindo

greg.fiorindo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A","#N/A",Highland Park,United States,Kramerica,60035,Illinois,123 Main St,"#N/A",2021-09-19,Approved,12.0,80000.0,Quote,false,false,"#N/A","#N/A","#N/A",2021-08-30,"#N/A","#N/A","#N/A",false
c5d4bc2c-141c-46e7-841c-62d5fcf9c56d,"#N/A","#N/A","#N/A","#N/A",USD,Standard Language,"#N/A","#N/A",Dates,State of California,false,1x Payments,"#N/A","#N/A",false,true,true,false,true,true,Names,Central,3.0,"Auto Renewal, 60 Day Notice","#N/A","#N/A","#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",false,By Subscription End Date,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2022-01-24,"#N/A","#N/A","Greetings Ron Abelin,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and guidance proved to be invaluable and ultimately resulted in a better, more cost effective solution for your organization.

I will call you next week to discuss this proposal. As always, please don’t hesitate to call me if you have questions or if I can be of further assistance.

I hope we can continue working together into the future.


With best regards,

Martin Manager

steelbrick_demo@salesforce.com","#N/A",false,true,"#N/A","#N/A",false,"#N/A","#N/A",true,"#N/A","#N/A","#N/A",Net 30,"#N/A",fa5b3b37-5077-4ec2-9ae5-325e5d4b3f54,01s3h000004kcygAAA,true,"#N/A",a0i3h000001Pg48,"#N/A","#N/A",3.0,"#N/A","#N/A",CAB,"#N/A","#N/A","#N/A","#N/A",2022-02-17,Draft,12.0,"#N/A",Quote,false,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false
